Age,Price,Quantity,Delivery_Time_mins,Discount_Applied,Loyalty_Points_Earned,Cart_Abandonment_Flag,Total_Purchase_Value,Lifetime_Value,Competitor_Price,Ad_Click_Through_Rate,Browsing_Time_mins,Voice_Search_Count,Visual_Search_Count,Discount_Percentage,High_Spender_Flag,Gender_Male,Gender_Non-Binary,City_Chennai,City_Delhi,City_Hyderabad,City_Mumbai,Product_Category_Dairy,Product_Category_Groceries,Product_Category_Household Items,Product_Category_Snacks,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Age_Group_Encoded,Loyalty_Tier_Encoded
44,237.93,1,13,12.36,45,1,237.93,237.93,225.1344233350756,0.2455299690026619,31,12,12,5.194805194805195,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,159.88,5,8,26.59,54,0,799.4,799.4,209.267867297159,0.5243113110675287,174,17,2,16.631223417563174,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
54,13.54,4,13,19.19,100,1,54.16,54.16,37.362442764770016,0.0621997769907558,110,13,4,141.72821270310197,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,237.93,1,8,5.41,37,0,237.93,237.93,281.9906294236973,0.2047239247074512,32,14,5,2.2737780019333416,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
57,493.01,4,14,0.33,65,1,1972.04,1972.04,489.3296838313763,0.6280400875407007,59,8,6,0.0669357619520902,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34,203.99,5,5,15.18,142,0,1019.95,1019.95,218.30493504543853,0.3840498619215673,79,17,2,7.441541252022158,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
20,285.73,1,6,1.58,48,0,285.73,285.73,298.07838343098604,0.0132005025355301,123,14,7,0.552969586672733,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
59,218.46,5,7,26.62,41,0,1092.3,1092.3,237.24875442246253,0.0661725220482463,120,17,13,12.185297079556898,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,104.05,3,5,24.22,145,0,312.15,312.15,113.568148312558,0.9571649475098124,87,11,13,23.277270543008168,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,186.34,1,9,2.24,137,0,186.34,186.34,176.91588395742582,0.2118007959971106,22,12,2,1.2021036814425246,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,381.26,1,8,24.28,156,0,381.26,381.26,393.6850901580716,0.1215007575523062,8,3,2,6.368357551277344,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,138.88,1,7,0.3,120,0,138.88,138.88,186.03530767669932,0.2935810640868027,71,5,3,0.2160138248847926,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,359.94,2,5,4.45,195,0,719.88,719.88,391.731900092409,0.2271522867913933,130,18,2,1.2363171639717732,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,418.55,1,6,27.47,188,0,418.55,418.55,466.8257232861143,0.7277563761580722,10,16,6,6.563134631465774,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,123.11,1,13,12.65,133,1,123.11,123.11,153.79684868334772,0.8349622613731377,156,7,3,10.275363496060434,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
48,244.9,4,9,23.03,193,0,979.6,979.6,282.64151000077004,0.7184096001875648,125,16,0,9.40383830134749,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,474.79,4,10,15.31,16,0,1899.16,1899.16,457.10601849305306,0.2350380268081234,179,2,3,3.2245835000737166,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
54,126.0,2,13,11.19,140,1,252.0,252.0,163.46556834550051,0.2079242942971594,148,18,8,8.880952380952381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,97.24,1,15,5.01,45,1,97.24,97.24,133.18421484085638,0.6406172836278144,117,1,3,5.152200740436035,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
54,259.16,5,9,9.54,163,0,1295.8000000000002,1295.8000000000002,252.06663281221256,0.2704077783048539,53,4,2,3.6811236301898433,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,87.31,3,5,7.74,87,0,261.93,261.93,44.39368444816434,0.1374669384255828,169,1,3,8.86496392165846,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
28,161.98,2,15,13.85,105,1,323.96,323.96,138.35813786616794,0.2470892676902867,93,8,11,8.550438325719224,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,46.12,4,6,24.22,181,0,184.48,184.48,5.574674037466458,0.5940786822374494,163,2,3,52.51517779705117,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,465.93,5,7,28.61,175,0,2329.65,2329.65,466.6573306954921,0.4262892456674825,117,18,11,6.140407357328353,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,257.93,1,9,1.99,151,0,257.93,257.93,220.65969182656235,0.8049738322162905,153,5,12,0.7715271585313844,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,465.93,1,6,24.97,199,0,465.93,465.93,421.8446538763527,0.2897669691456652,186,2,6,5.359174124868543,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
39,383.66,3,9,5.42,67,0,1150.98,1150.98,432.4063742986857,0.6546597048915282,94,2,13,1.4127091695772298,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,123.65,5,11,20.28,197,1,618.25,618.25,92.5078108079502,0.9002338017237499,171,15,6,16.40113222806308,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
33,411.7,3,15,29.14,109,1,1235.1,1235.1,456.4729098222341,0.2699594049692744,98,8,12,7.077969395190673,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
63,55.07,1,11,21.63,130,1,55.07,55.07,52.73015532706452,0.7699568404477185,153,0,1,39.27728345741783,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
42,189.46,5,15,10.31,117,1,947.3,947.3,205.24274635821772,0.1167755138191842,129,4,11,5.441781906471023,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
47,449.42,1,8,28.34,125,0,449.42,449.42,428.72660426874273,0.2970360215555677,86,7,1,6.30590538916826,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,145.77,5,8,8.1,44,0,728.85,728.85,112.55473168803005,0.0550103909370333,111,15,2,5.556698909240584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,172.25,3,9,26.88,21,0,516.75,516.75,221.23741170015748,0.3145731606010043,102,14,3,15.60522496371553,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
46,332.74,5,15,9.23,169,1,1663.7,1663.7,374.2721234050264,0.9583315913960472,96,15,2,2.7739376089439203,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,107.88,1,14,12.86,114,1,107.88,107.88,72.68300068309979,0.0637069904945374,72,11,4,11.920652576937336,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
61,191.23,1,6,14.2,187,0,191.23,191.23,239.74731864446125,0.461439521500905,33,17,13,7.425613136014224,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
34,114.97,5,13,14.19,104,1,574.85,574.85,100.6117926244314,0.4460199197540093,60,10,8,12.342350178307385,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19,445.07,2,11,7.43,139,1,890.14,890.14,411.6687636884458,0.4256964949461417,111,12,2,1.6694003190509357,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
36,135.94,5,7,3.16,57,0,679.7,679.7,111.62646162779258,0.4206704362440067,161,2,4,2.32455495071355,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
33,389.5,5,5,10.91,25,0,1947.5,1947.5,422.6843976990766,0.9585063137135648,17,5,1,2.8010269576379976,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
42,68.84,1,11,5.36,140,1,68.84,68.84,87.51362095162987,0.5295346186474142,156,0,8,7.78617083091226,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,126.0,1,12,13.82,154,1,126.0,126.0,78.99177874880488,0.7518499337739701,128,12,9,10.968253968253968,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,247.59,4,8,7.53,60,0,990.36,990.36,281.741423508088,0.7669626274443496,105,13,8,3.041318308493881,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
37,204.87,3,11,14.92,134,1,614.61,614.61,224.0917938444589,0.8961571493748215,13,19,10,7.282667057158197,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
51,161.22,2,10,27.72,37,0,322.44,322.44,120.6314274268736,0.1526057184085059,26,15,11,17.193896538890957,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
51,382.06,5,6,14.08,186,0,1910.3,1910.3,427.1411783016328,0.7586246905754572,186,10,8,3.6852850337643295,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,282.73,1,5,28.07,65,0,282.73,282.73,329.9641070053239,0.4391113423489133,100,3,10,9.928200049517208,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
45,33.8,4,10,0.23,36,0,135.2,135.2,2.603108853021641,0.2948789130352706,191,1,10,0.6804733727810651,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21,253.29,3,14,22.7,67,1,759.87,759.87,207.94236253727956,0.3458344231488539,13,13,1,8.962059299617039,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
43,302.07,1,6,4.16,159,0,302.07,302.07,262.4896130041014,0.3870831255939727,182,6,1,1.3771642334558214,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,89.87,4,11,11.02,34,1,359.48,359.48,116.72454591952749,0.8973399972043895,96,4,4,12.262156448202958,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,262.74,1,14,20.91,81,1,262.74,262.74,242.6144446502321,0.0176892695213807,138,17,3,7.958437999543275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
63,356.61,2,9,1.13,83,0,713.22,713.22,369.6864630262916,0.2714312738241066,70,10,11,0.3168727741790751,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
24,38.73,1,15,18.43,111,1,38.73,38.73,23.37572852197635,0.3765389966780396,75,8,6,47.58585076168345,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
18,312.83,1,13,10.55,68,1,312.83,312.83,336.20813064822346,0.3051652146363499,101,3,10,3.372438704727808,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
29,162.46,3,6,1.11,132,0,487.38,487.38,186.6043866617184,0.3174563961468152,23,16,2,0.6832451064877508,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20,119.43,5,12,15.84,49,1,597.1500000000001,597.1500000000001,156.33636014495193,0.2126520898950157,169,17,9,13.262999246420495,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
26,457.08,2,12,8.47,62,1,914.16,914.16,442.7484857839244,0.2583954556696943,171,2,9,1.853067296753304,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
30,79.01,3,11,23.54,18,1,237.03000000000003,237.03000000000003,50.36238990293075,0.7865296334063585,192,12,3,29.79369700037969,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
35,489.75,4,11,22.08,125,1,1959.0,1959.0,520.1854978177986,0.7875579705431506,126,11,13,4.508422664624808,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,315.27,2,11,10.86,15,1,630.54,630.54,348.8516511537565,0.6836742219978508,192,2,10,3.444666476353601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
31,435.27,2,9,18.99,176,0,870.54,870.54,476.0204016274845,0.1528018690946914,24,2,10,4.362809290785029,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,131.93,2,7,28.27,157,0,263.86,263.86,156.1959309013042,0.7725396410764441,85,19,13,21.42803001591753,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,425.72,1,13,3.73,141,1,425.72,425.72,413.3717327939595,0.5636510214705724,18,1,2,0.8761627360706566,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
52,39.42,1,5,17.14,175,0,39.42,39.42,65.98701212713874,0.8673573846455006,166,3,5,43.480466768138,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,198.99,2,7,6.64,36,0,397.98,397.98,238.96477952286295,0.8119730907746153,142,0,11,3.336851098045128,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
53,313.07,2,11,25.58,27,1,626.14,626.14,343.70595496082467,0.9842127214683948,78,16,3,8.170696649311655,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,499.35,4,12,0.94,166,1,1997.4,1997.4,511.2500168405255,0.137872871738849,181,5,10,0.1882447181335736,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
53,232.7,1,12,28.88,166,1,232.7,232.7,256.16396175239555,0.0209526667612089,102,7,3,12.410829394069616,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18,139.61,1,14,26.41,52,1,139.61,139.61,141.2224337888751,0.945578987538746,147,15,1,18.91698302413867,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
47,149.91,4,7,29.47,92,0,599.64,599.64,103.72661750988864,0.4499477976030644,19,9,6,19.65846174371289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60,441.63,1,7,12.57,121,0,441.63,441.63,469.0510356945048,0.3942362777786985,153,11,4,2.846274030296855,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
33,180.52,4,7,6.14,151,0,722.08,722.08,133.4316431479595,0.3829473589676208,37,15,7,3.401285176157766,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
64,386.05,1,9,2.25,51,0,386.05,386.05,343.61328988353887,0.0370085865156986,27,7,8,0.5828260588006734,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
60,308.8,4,14,18.36,69,1,1235.2,1235.2,273.7342034750431,0.8318003553700761,127,1,9,5.94559585492228,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
49,28.22,2,12,13.62,136,1,56.44,56.44,63.296851785599344,0.164197058708627,92,9,4,48.2636428065202,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,237.62,4,10,0.3,200,0,950.48,950.48,223.0866862100655,0.4715137771237442,194,2,1,0.126251998989984,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22,474.71,2,5,21.23,185,0,949.42,949.42,451.3757404755885,0.2082640228749213,191,17,13,4.472204082492469,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
42,486.95,1,13,5.19,65,1,486.95,486.95,467.9229670274311,0.4208210211268849,197,5,10,1.0658178457747205,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,313.96,2,13,22.46,106,1,627.92,627.92,339.52840936568,0.4399766056352785,112,18,0,7.1537775512804185,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
36,126.33,5,15,20.84,73,1,631.65,631.65,100.41205340877856,0.886753295636266,108,0,8,16.49647747961688,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
64,418.01,3,10,12.63,89,0,1254.03,1254.03,378.0184109055769,0.7656209314299526,199,13,1,3.0214588167747185,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
21,481.75,2,8,7.39,2,0,963.5,963.5,516.7674700437519,0.1931188837386636,30,19,14,1.5339906590555266,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
29,63.09,1,8,24.55,92,0,63.09,63.09,64.19462347303752,0.0370846054312156,82,13,14,38.91266444761452,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
44,134.91,4,10,16.91,145,0,539.64,539.64,163.26419181023888,0.8025923195573449,103,19,10,12.534282114001927,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,453.3,5,12,28.82,2,1,2266.5,2266.5,421.9373487590342,0.2054252918594464,176,2,7,6.357820427972645,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18,92.23,4,13,18.21,155,1,368.92,368.92,47.05049423098647,0.5006254332590344,87,9,11,19.74411796595468,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
19,182.33,3,11,6.15,25,1,546.99,546.99,157.99648074634786,0.5238223199398193,171,14,14,3.373004990950474,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
53,169.43,1,5,3.04,141,0,169.43,169.43,126.42417644693796,0.9442759280496936,117,5,0,1.7942513132267013,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34,283.72,5,15,9.53,1,1,1418.6,1418.6,234.90509417296943,0.2653977997757484,158,14,9,3.3589454391653737,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
41,498.32,1,5,21.75,131,0,498.32,498.32,474.7291805425112,0.8452980630975325,70,18,4,4.364665275325092,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,127.84,2,7,8.25,137,0,255.68,255.68,159.78423903076458,0.0187584518746307,46,5,0,6.453379224030037,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
62,402.46,5,8,24.56,62,0,2012.3,2012.3,373.782971559847,0.3084575254770067,129,7,14,6.102469810664414,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
56,380.83,3,13,5.88,175,1,1142.49,1142.49,340.3234634100245,0.0526428365655124,100,8,6,1.5439960087178006,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,303.63,2,13,27.2,11,1,607.26,607.26,349.6947853916892,0.1392493316564181,46,17,7,8.958271580542107,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
33,378.55,4,6,9.66,22,0,1514.2,1514.2,399.1641339657165,0.9812638727253946,81,11,5,2.551842557125875,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
55,493.8,1,10,0.47,171,0,493.8,493.8,454.0580033442487,0.8061595123223353,36,16,9,0.0951802349129202,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,424.82,3,13,1.58,188,1,1274.46,1274.46,384.26304058098407,0.5048845458863792,90,5,0,0.3719222258839038,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42,219.32,4,8,17.34,179,0,877.28,877.28,213.04111552078516,0.6720576266882471,79,2,12,7.906255699434617,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,283.92,1,11,9.11,61,1,283.92,283.92,311.7356657097169,0.1205942773872389,94,5,2,3.208650324034939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
38,301.73,1,15,18.82,173,1,301.73,301.73,292.12872575309285,0.8583106989731055,53,5,8,6.237364531203394,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,443.96,5,11,7.19,116,1,2219.8,2219.8,438.1115449574769,0.6175624014021767,49,10,10,1.6195152716460943,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43,461.51,2,5,3.9,70,0,923.02,923.02,453.4370523473244,0.4909925965005156,20,6,14,0.8450521115468788,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,388.06,5,10,28.38,67,0,1940.3,1940.3,390.37393307063024,0.1850483803014966,106,18,3,7.313302066690717,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,166.46,5,14,23.73,176,1,832.3000000000001,832.3000000000001,196.01850150846928,0.9470960761158848,44,4,6,14.255677039529017,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
65,374.88,3,11,0.57,65,1,1124.64,1124.64,367.39996366326847,0.4006005691977853,12,7,4,0.1520486555697823,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
55,255.34,5,6,18.71,169,0,1276.7,1276.7,234.94233667955027,0.620733162992061,32,6,3,7.327484922064698,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,396.17,2,5,23.01,105,0,792.34,792.34,416.8446731737806,0.1353713187937029,104,3,4,5.808112678900472,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,284.48,1,5,26.33,168,0,284.48,284.48,312.9407841152814,0.9094699235125516,30,9,13,9.255483689538806,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
